Date,Price,Volume,Change %
2013-09-16,106.59,282.89,-1.50%
2013-09-13,108.21,207.04,-0.36%
2013-09-12,108.6,249.78,0.97%
2013-09-11,107.56,238.24,0.16%
2013-09-10,107.39,325.31,-1.94%
2013-09-09,109.52,266.92,-0.91%
2013-09-06,110.53,269.87,1.99%
2013-09-05,108.37,184.89,1.06%
2013-09-04,107.23,224.38,-1.21%
2013-09-03,108.54,288.02,1.68%
2013-09-02,106.75,250.51749999999998,-0.84%
2013-08-30,107.65,239.63,-1.06%
2013-08-29,108.8,250.04,-1.18%
2013-08-28,110.1,336.17,1.00%
2013-08-27,109.01,295.93,2.92%
2013-08-26,105.92,166.0,-0.47%
2013-08-23,106.42,259.55,1.32%
2013-08-22,105.03,204.69,1.14%
2013-08-21,103.85,259.24,-1.06%
2013-08-20,104.96,39.88,-2.00%
2013-08-19,107.1,102.78,-0.34%
2013-08-16,107.46,179.86,0.12%
2013-08-15,107.33,251.87,0.45%
2013-08-14,106.85,270.92,0.02%
2013-08-13,106.83,276.77,0.68%
2013-08-12,106.11,257.14,0.13%
2013-08-09,105.97,303.8,2.49%
2013-08-08,103.4,320.07,-0.93%
2013-08-07,104.37,294.24,-0.88%
2013-08-06,105.3,273.0,-1.18%
2013-08-05,106.56,204.86,-0.36%
2013-08-02,106.94,249.31,-0.88%
2013-08-01,107.89,267.59,2.72%
2013-07-31,105.03,299.13,1.89%
2013-07-30,103.08,235.61,-1.41%
2013-07-29,104.55,206.33,-0.14%
2013-07-26,104.7,208.86,-0.75%
2013-07-25,105.49,270.58,0.09%
2013-07-24,105.39,278.26,-1.72%
2013-07-23,107.23,241.64,0.30%
2013-07-22,106.91,29.38,-1.06%
2013-07-19,108.05,112.37,0.01%
2013-07-18,108.04,155.96,1.47%
2013-07-17,106.48,262.79,0.45%
2013-07-16,106.0,250.92,-0.30%
2013-07-15,106.32,210.81,0.35%
2013-07-12,105.95,234.76,0.99%
2013-07-11,104.91,316.73,-1.51%
2013-07-10,106.52,404.82,2.89%
2013-07-09,103.53,285.67,0.38%
2013-07-08,103.14,253.2,-0.08%
2013-07-05,103.22,256.03,1.79%
2013-07-04,101.4,287.065,0.16%
2013-07-03,101.24,353.25,1.65%
2013-07-02,99.6,285.78,1.64%
2013-07-01,97.99,229.19,1.48%
2013-06-28,96.56,247.61,-0.50%
2013-06-27,97.05,269.31,1.62%
2013-06-26,95.5,291.42,0.19%
2013-06-25,95.32,267.54,0.15%
2013-06-24,95.18,315.82,1.59%
2013-06-21,93.69,340.9,-1.79%
2013-06-20,95.4,26.73,-2.89%
2013-06-19,98.24,111.3,-0.20%
2013-06-18,98.44,145.62,0.69%
2013-06-17,97.77,242.79,-0.08%
2013-06-14,97.85,240.91,1.20%
2013-06-13,96.69,224.45,0.84%
2013-06-12,95.88,244.87,0.52%
2013-06-11,95.38,257.47,-0.41%
2013-06-10,95.77,234.6,-0.27%
2013-06-07,96.03,330.83,1.34%
2013-06-06,94.76,267.16,1.09%
2013-06-05,93.74,268.91,0.46%
2013-06-04,93.31,301.14,-0.15%
2013-06-03,93.45,287.47,1.61%
2013-05-31,91.97,267.98,-1.75%
2013-05-30,93.61,294.86,0.52%
2013-05-29,93.13,293.46,-1.98%
2013-05-28,95.01,240.99,1.25%
2013-05-27,93.83,265.51750000000004,-0.33%
2013-05-24,94.15,203.99,-0.11%
2013-05-23,94.25,323.63,-0.03%
2013-05-22,94.28,336.5,-1.96%
2013-05-21,96.16,259.16,-0.57%
2013-05-20,96.71,118.62,0.72%
2013-05-17,96.02,187.75,0.90%
2013-05-16,95.16,297.86,0.91%
2013-05-15,94.3,360.68,0.10%
2013-05-14,94.21,269.4,-1.01%
2013-05-13,95.17,297.04,-0.91%
2013-05-10,96.04,354.12,-0.36%
2013-05-09,96.39,272.2,-0.24%
2013-05-08,96.62,276.32,1.05%
2013-05-07,95.62,260.14,-0.56%
2013-05-06,96.16,271.0,0.58%
2013-05-03,95.61,297.52,1.72%
2013-05-02,93.99,310.81,3.25%
2013-05-01,91.03,332.38,-2.60%
2013-04-30,93.46,277.5,-1.10%
2013-04-29,94.5,214.61,1.61%
2013-04-26,93.0,240.97,-0.68%
2013-04-25,93.64,270.12,2.42%
2013-04-24,91.43,257.74,2.52%
2013-04-23,89.18,288.8,0.47%
2013-04-22,88.76,35.73,0.85%
2013-04-19,88.01,100.65,0.32%
2013-04-18,87.73,228.2,1.21%
2013-04-17,86.68,294.27,-2.30%
2013-04-16,88.72,287.41,0.01%
2013-04-15,88.71,362.52,-2.83%
2013-04-12,91.29,325.58,-2.37%
2013-04-11,93.51,222.44,-1.19%
2013-04-10,94.64,248.56,0.47%
2013-04-09,94.2,234.72,0.90%
2013-04-08,93.36,212.12,0.71%
2013-04-05,92.7,267.28,-0.60%
2013-04-04,93.26,355.32,-1.26%
2013-04-03,94.45,302.24,-2.82%
2013-04-02,97.19,209.88,0.12%
2013-04-01,97.07,192.4,-0.16%
2013-03-28,97.23,174.39,0.67%
2013-03-27,96.58,207.78,0.25%
2013-03-26,96.34,214.35,1.61%
2013-03-25,94.81,270.65,1.17%
2013-03-22,93.71,202.67,1.36%
2013-03-21,92.45,214.13,-0.55%
2013-03-20,92.96,27.76,0.87%
2013-03-19,92.16,96.8,-1.69%
2013-03-18,93.74,151.21,0.31%
2013-03-15,93.45,175.61,0.45%
2013-03-14,93.03,174.7,0.55%
2013-03-13,92.52,251.34,-0.02%
2013-03-12,92.54,283.11,0.52%
2013-03-11,92.06,194.61,0.12%
2013-03-08,91.95,219.96,0.43%
2013-03-07,91.56,234.92,1.25%
2013-03-06,90.43,244.17,-0.43%
2013-03-05,90.82,209.87,0.78%
2013-03-04,90.12,231.11,-0.62%
2013-03-01,90.68,248.47,-1.49%
2013-02-28,92.05,218.12,-0.77%
2013-02-27,92.76,201.51,0.14%
2013-02-26,92.63,230.84,-0.52%
2013-02-25,93.11,217.52,-0.02%
2013-02-22,93.13,204.26,0.31%
2013-02-21,92.84,286.43,-1.72%
2013-02-20,94.46,30.29,-2.28%
2013-02-19,96.66,118.31,0.83%
2013-02-15,95.86,223.59,-1.49%
2013-02-14,97.31,174.6,0.31%
2013-02-13,97.01,246.44,-0.51%
2013-02-12,97.51,239.8,0.49%
2013-02-11,97.03,283.96,1.37%
2013-02-08,95.72,229.24,-0.11%
2013-02-07,95.83,275.47,-0.82%
2013-02-06,96.62,282.8,-0.02%
2013-02-05,96.64,188.84,0.49%
2013-02-04,96.17,196.98,-1.64%
2013-02-01,97.77,270.28,0.29%
2013-01-31,97.49,230.63,-0.46%
2013-01-30,97.94,211.28,0.38%
2013-01-29,97.57,252.93,1.17%
2013-01-28,96.44,167.19,0.58%
2013-01-25,95.88,184.87,-0.07%
2013-01-24,95.95,232.04,0.76%
2013-01-23,95.23,318.01,-1.05%
2013-01-22,96.24,37.96,0.71%
2013-01-18,95.56,118.55,0.07%
2013-01-17,95.49,178.29,1.33%
2013-01-16,94.24,241.53,1.03%
2013-01-15,93.28,248.14,-0.91%
2013-01-14,94.14,248.6,0.62%
2013-01-11,93.56,257.82,-0.28%
2013-01-10,93.82,279.3,0.77%
2013-01-09,93.1,201.39,-0.05%
2013-01-08,93.15,195.87,-0.04%
2013-01-07,93.19,166.29,0.11%
2013-01-04,93.09,210.75,0.18%
2013-01-03,92.92,189.81,-0.21%
2013-01-02,93.12,203.87,1.42%
2012-12-31,91.82,119.53,1.12%
2012-12-28,90.8,131.37,-0.08%
2012-12-27,90.87,152.77,-0.12%
2012-12-26,90.98,141.6,2.67%
2012-12-24,88.61,48.52,-0.06%
2012-12-21,88.66,180.38,-1.63%
2012-12-20,90.13,178.14,0.69%
2012-12-19,89.51,36.81,1.80%
2012-12-18,87.93,93.13,0.84%
2012-12-17,87.2,157.23,0.54%
2012-12-14,86.73,218.27,0.98%
2012-12-13,85.89,228.42,-1.01%
2012-12-12,86.77,300.35,1.14%
2012-12-11,85.79,217.86,0.27%
2012-12-10,85.56,211.6,-0.43%
2012-12-07,85.93,244.99,-0.38%
2012-12-06,86.26,269.29,-1.84%
2012-12-05,87.88,220.85,-0.70%
2012-12-04,88.5,206.27,-0.66%
2012-12-03,89.09,235.99,0.20%
2012-11-30,88.91,216.21,0.95%
2012-11-29,88.07,270.03,1.83%
2012-11-28,86.49,249.74,-0.79%
2012-11-27,87.18,210.47,-0.64%
2012-11-26,87.74,156.59,-0.61%
2012-11-23,88.28,104.94,1.03%
2012-11-21,87.38,220.98,0.73%
2012-11-20,86.75,322.63,-2.83%
2012-11-19,89.28,247.08,3.01%
2012-11-16,86.67,40.71,1.43%
2012-11-15,85.45,168.1,-1.01%
2012-11-14,86.32,265.31,1.10%
2012-11-13,85.38,352.25,-0.22%
2012-11-12,85.57,280.69,-0.58%
2012-11-09,86.07,322.4,1.15%
2012-11-08,85.09,296.6,0.77%
2012-11-07,84.44,422.21,-4.81%
2012-11-06,88.71,303.43,3.57%
2012-11-05,85.65,221.4,0.93%
2012-11-02,84.86,297.31,-2.56%
2012-11-01,87.09,197.18,0.99%
2012-10-31,86.24,212.58,0.65%
2012-10-30,85.68,106.22,0.16%
2012-10-29,85.54,145.73,-0.86%
2012-10-26,86.28,212.38,0.27%
2012-10-25,86.05,208.68,0.37%
2012-10-24,85.73,298.16,-1.08%
2012-10-23,86.67,309.49,-2.32%
2012-10-22,88.73,23.96,-1.47%
2012-10-19,90.05,123.65,-2.23%
2012-10-18,92.1,184.65,-0.02%
2012-10-17,92.12,226.34,0.03%
2012-10-16,92.09,232.22,0.26%
2012-10-15,91.85,269.02,-0.01%
2012-10-12,91.86,198.46,-0.23%
2012-10-11,92.07,300.09,0.90%
2012-10-10,91.25,303.5,-1.23%
2012-10-09,92.39,378.04,3.43%
2012-10-08,89.33,202.69,-0.61%
2012-10-05,89.88,279.13,-2.00%
2012-10-04,91.71,291.39,4.05%
2012-10-03,88.14,339.51,-4.08%
2012-10-02,91.89,177.73,-0.64%
2012-10-01,92.48,216.01,0.31%
2012-09-28,92.19,210.2,0.37%
2012-09-27,91.85,237.29,2.08%
2012-09-26,89.98,272.06,-1.52%
2012-09-25,91.37,239.02,-0.61%
2012-09-24,91.93,188.32,-1.03%
2012-09-21,92.89,181.04,1.11%
2012-09-20,91.87,30.14,-0.12%
2012-09-19,91.98,133.04,-3.47%
2012-09-18,95.29,196.21,-1.38%
2012-09-17,96.62,308.27,-2.40%
2012-09-14,99.0,271.79,0.70%
2012-09-13,98.31,291.06,1.34%
2012-09-12,97.01,223.53,-0.16%
2012-09-11,97.17,222.01,0.65%
2012-09-10,96.54,222.0,0.12%
2012-09-07,96.42,293.03,0.93%
2012-09-06,95.53,327.08,0.18%
2012-09-05,95.36,233.04,0.06%
2012-09-04,95.3,256.15,-1.21%
2012-08-31,96.47,249.06,1.96%
2012-08-30,94.62,192.46,-0.91%
2012-08-29,95.49,185.89,-0.87%
2012-08-28,96.33,198.46,0.90%
2012-08-27,95.47,230.84,-0.71%
2012-08-24,96.15,204.23,-0.12%
2012-08-23,96.27,225.16,-1.02%
2012-08-22,97.26,217.44,0.60%
2012-08-21,96.68,33.07,0.74%
2012-08-20,95.97,113.31,-0.04%
2012-08-17,96.01,162.59,0.43%
2012-08-16,95.6,212.63,1.35%
2012-08-15,94.33,281.64,0.96%
2012-08-14,93.43,200.41,0.75%
2012-08-13,92.73,280.27,-0.15%
2012-08-10,92.87,224.51,-0.52%
2012-08-09,93.36,258.64,0.01%
2012-08-08,93.35,269.93,-0.34%
2012-08-07,93.67,260.01,1.59%
2012-08-06,92.2,194.37,0.88%
2012-08-03,91.4,301.78,4.90%
2012-08-02,87.13,302.7,-2.00%
2012-08-01,88.91,281.2,0.97%
2012-07-31,88.06,282.85,-1.92%
2012-07-30,89.78,191.1,-0.39%
2012-07-27,90.13,210.41,0.83%
2012-07-26,89.39,233.4,0.47%
2012-07-25,88.97,289.55,0.53%
2012-07-24,88.5,309.87,0.41%
2012-07-23,88.14,290.36,-3.61%
2012-07-20,91.44,22.1,-1.32%
2012-07-19,92.66,102.93,3.10%
2012-07-18,89.87,192.85,0.73%
2012-07-17,89.22,262.79,0.89%
2012-07-16,88.43,223.12,1.53%
2012-07-13,87.1,260.83,1.18%
2012-07-12,86.08,240.73,0.31%
2012-07-11,85.81,307.82,2.26%
2012-07-10,83.91,291.41,-2.42%
2012-07-09,85.99,256.9,1.82%
2012-07-06,84.45,296.2,-3.18%
2012-07-05,87.22,368.62,-0.50%
2012-07-03,87.66,336.19,4.67%
2012-07-02,83.75,299.1,-1.42%
2012-06-29,84.96,439.01,9.36%
2012-06-28,77.69,310.15,-3.14%
2012-06-27,80.21,253.01,1.07%
2012-06-26,79.36,253.3,0.19%
2012-06-25,79.21,249.0,-0.69%
2012-06-22,79.76,293.22,1.99%
2012-06-21,78.2,376.97,-4.40%
2012-06-20,81.8,37.37,-2.65%
2012-06-19,84.03,109.01,0.91%
2012-06-18,83.27,216.96,-0.90%
2012-06-15,84.03,216.55,0.14%
2012-06-14,83.91,278.94,1.56%
2012-06-13,82.62,327.54,-0.84%
2012-06-12,83.32,320.8,0.75%
2012-06-11,82.7,343.21,-1.66%
2012-06-08,84.1,304.64,-0.85%
2012-06-07,84.82,339.0,-0.24%
2012-06-06,85.02,313.1,0.87%
2012-06-05,84.29,246.36,0.37%
2012-06-04,83.98,309.78,0.90%
2012-06-01,83.23,407.58,-3.81%
2012-05-31,86.53,345.43,-1.47%
2012-05-30,87.82,297.2,-3.24%
2012-05-29,90.76,262.56,-0.11%
2012-05-25,90.86,153.92,0.22%
2012-05-24,90.66,231.52,0.85%
2012-05-23,89.9,275.52,-1.92%
2012-05-22,91.66,27.36,-0.98%
2012-05-21,92.57,107.24,1.19%
2012-05-18,91.48,211.75,-1.17%
2012-05-17,92.56,280.07,-0.27%
2012-05-16,92.81,308.37,-1.24%
2012-05-15,93.98,284.71,-0.84%
2012-05-14,94.78,251.99,-1.40%
2012-05-11,96.13,260.54,-0.98%
2012-05-10,97.08,282.31,0.28%
2012-05-09,96.81,332.87,-0.21%
2012-05-08,97.01,333.77,-0.95%
2012-05-07,97.94,300.47,-0.56%
2012-05-04,98.49,443.06,-3.95%
2012-05-03,102.54,316.88,-2.55%
2012-05-02,105.22,256.65,-0.89%
2012-05-01,106.16,245.92,1.23%
2012-04-30,104.87,211.45,-0.06%
2012-04-27,104.93,182.1,0.36%
2012-04-26,104.55,192.83,0.41%
2012-04-25,104.12,276.65,0.55%
2012-04-24,103.55,196.14,0.43%
2012-04-23,103.11,213.2,0.06%
2012-04-20,103.05,23.58,0.76%
2012-04-19,102.27,91.4,-0.39%
2012-04-18,102.67,195.81,-1.47%
2012-04-17,104.2,244.52,1.23%
2012-04-16,102.93,284.96,0.10%
2012-04-13,102.83,227.26,-0.78%
2012-04-12,103.64,271.29,0.92%
2012-04-11,102.7,283.01,1.66%
2012-04-10,101.02,312.93,-1.41%
2012-04-09,102.46,205.92,-0.82%
2012-04-05,103.31,242.9,1.81%
2012-04-04,101.47,300.73,-2.44%
2012-04-03,104.01,245.54,-1.16%
2012-04-02,105.23,278.1,2.15%
2012-03-30,103.02,244.16,0.23%
2012-03-29,102.78,319.99,-2.50%
2012-03-28,105.41,309.06,-1.79%
2012-03-27,107.33,209.04,0.28%
2012-03-26,107.03,162.28,0.15%
2012-03-23,106.87,260.27,1.44%
2012-03-22,105.35,295.47,-1.79%
2012-03-21,107.27,252.6,1.57%
2012-03-20,105.61,26.44,-2.29%
2012-03-19,108.09,110.35,0.96%
2012-03-16,107.06,192.99,1.86%
2012-03-15,105.11,371.04,-0.30%
2012-03-14,105.43,283.51,-1.20%
2012-03-13,106.71,282.35,0.35%
2012-03-12,106.34,234.73,-0.99%
2012-03-09,107.4,292.69,0.77%
2012-03-08,106.58,296.55,0.40%
2012-03-07,106.16,333.24,1.39%
2012-03-06,104.7,332.56,-1.89%
2012-03-05,106.72,237.45,0.02%
2012-03-02,106.7,299.66,-1.97%
2012-03-01,108.84,389.84,1.65%
2012-02-29,107.07,353.13,0.49%
2012-02-28,106.55,278.72,-1.85%
2012-02-27,108.56,277.6,-1.10%
2012-02-24,109.77,267.71,1.80%
2012-02-23,107.83,325.66,1.46%
2012-02-22,106.28,241.33,0.42%
2012-02-21,105.84,32.98,2.52%
2012-02-17,103.24,134.5,0.91%
2012-02-16,102.31,197.31,0.50%
2012-02-15,101.8,278.27,1.05%
2012-02-14,100.74,314.29,-0.17%
2012-02-13,100.91,268.06,2.27%
2012-02-10,98.67,307.56,-1.17%
2012-02-09,99.84,295.43,1.14%
2012-02-08,98.71,364.74,0.30%
2012-02-07,98.41,400.23,1.55%
2012-02-06,96.91,257.72,-0.95%
2012-02-03,97.84,318.64,1.54%
2012-02-02,96.36,331.24,-1.28%
2012-02-01,97.61,293.55,-0.88%
2012-01-31,98.48,373.89,-0.30%
2012-01-30,98.78,215.83,-0.78%
2012-01-27,99.56,253.46,-0.14%
2012-01-26,99.7,260.74,0.30%
2012-01-25,99.4,322.79,0.45%
2012-01-24,98.95,242.48,-0.63%
2012-01-23,99.58,238.96,1.14%
2012-01-20,98.46,34.9,-1.92%
2012-01-19,100.39,120.17,-0.20%
2012-01-18,100.59,269.39,-0.12%
2012-01-17,100.71,322.04,2.04%
2012-01-13,98.7,335.62,-0.40%
2012-01-12,99.1,370.51,-1.75%
2012-01-11,100.87,311.64,-1.34%
2012-01-10,102.24,291.27,0.92%
2012-01-09,101.31,311.87,-0.25%
2012-01-06,101.56,290.46,-0.25%
2012-01-05,101.81,295.62,-1.37%
2012-01-04,103.22,271.71,0.25%
2012-01-03,102.96,275.48,4.18%
2011-12-30,98.83,154.06,-0.82%
2011-12-29,99.65,153.92,0.29%
2011-12-28,99.36,164.66,-1.95%
2011-12-27,101.34,124.24,1.67%
2011-12-23,99.68,95.27,0.15%
2011-12-22,99.53,151.56,0.87%
2011-12-21,98.67,219.51,1.49%
2011-12-20,97.22,35.84,3.56%
2011-12-19,93.88,114.56,0.37%
2011-12-16,93.53,205.89,-0.36%
2011-12-15,93.87,273.76,-1.14%
2011-12-14,94.95,377.48,-5.18%
2011-12-13,100.14,380.75,2.42%
2011-12-12,97.77,279.15,-1.65%
2011-12-09,99.41,318.77,1.09%
2011-12-08,98.34,340.68,-2.14%
2011-12-07,100.49,330.53,-0.78%
2011-12-06,101.28,217.03,0.29%
2011-12-05,100.99,239.38,0.03%
2011-12-02,100.96,245.92,0.76%
2011-12-01,100.2,275.86,-0.16%
2011-11-30,100.36,302.86,0.57%
2011-11-29,99.79,320.86,1.61%
2011-11-28,98.21,311.74,1.49%
2011-11-25,96.77,185.84,0.62%
2011-11-23,96.17,283.45,-1.88%
2011-11-22,98.01,319.25,1.12%
2011-11-21,96.92,279.1,-0.50%
2011-11-18,97.41,38.55,-1.43%
2011-11-17,98.82,194.04,-3.67%
2011-11-16,102.59,379.61,3.24%
2011-11-15,99.37,353.32,1.25%
2011-11-14,98.14,351.52,-0.86%
2011-11-11,98.99,282.79,1.24%
2011-11-10,97.78,347.73,2.13%
2011-11-09,95.74,445.71,-1.10%
2011-11-08,96.8,313.57,1.34%
2011-11-07,95.52,321.19,1.34%
2011-11-04,94.26,295.46,0.20%
2011-11-03,94.07,299.99,1.69%
2011-11-02,92.51,265.63,0.35%
2011-11-01,92.19,351.34,-1.07%
2011-10-31,93.19,228.56,-0.14%
2011-10-28,93.32,276.76,-0.68%
2011-10-27,93.96,327.45,4.17%
2011-10-26,90.2,411.45,-3.19%
2011-10-25,93.17,489.37,2.08%
2011-10-24,91.27,484.14,4.43%
2011-10-21,87.4,296.56,2.46%
2011-10-20,85.3,31.26,-0.94%
2011-10-19,86.11,112.02,-2.52%
2011-10-18,88.34,203.77,2.27%
2011-10-17,86.38,227.3,-0.48%
2011-10-14,86.8,274.85,3.05%
2011-10-13,84.23,360.27,-1.57%
2011-10-12,85.57,294.23,-0.28%
2011-10-11,85.81,362.32,0.47%
2011-10-10,85.41,264.83,2.93%
2011-10-07,82.98,377.54,0.47%
2011-10-06,82.59,386.09,3.65%
2011-10-05,79.68,336.07,5.30%
2011-10-04,75.67,428.11,-2.50%
2011-10-03,77.61,392.78,-2.01%
2011-09-30,79.2,367.96,-3.58%
2011-09-29,82.14,351.35,1.15%
2011-09-28,81.21,282.85,-3.84%
2011-09-27,84.45,313.57,5.25%
2011-09-26,80.24,325.67,0.49%
2011-09-23,79.85,427.57,-0.82%
2011-09-22,80.51,460.0,-6.30%
2011-09-21,85.92,298.91,-1.12%
2011-09-20,86.89,30.0,1.39%
2011-09-19,85.7,132.22,-2.57%
2011-09-16,87.96,210.96,-1.61%
2011-09-15,89.4,296.29,0.55%
2011-09-14,88.91,330.98,-1.44%
2011-09-13,90.21,364.26,2.29%
2011-09-12,88.19,355.07,1.09%
2011-09-09,87.24,349.24,-2.03%
2011-09-08,89.05,336.73,-0.32%
2011-09-07,89.34,313.73,3.86%
2011-09-06,86.02,316.17,-0.50%
2011-09-02,86.45,307.28,-2.79%
2011-09-01,88.93,282.34,0.14%
2011-08-31,88.81,317.7,-0.10%
2011-08-30,88.9,315.38,1.87%
2011-08-29,87.27,208.61,2.23%
2011-08-26,85.37,283.26,0.08%
2011-08-25,85.3,357.82,0.16%
2011-08-24,85.16,294.93,-0.33%
2011-08-23,85.44,353.95,1.57%
2011-08-22,84.12,30.15,2.26%
2011-08-19,82.26,148.81,-0.15%
2011-08-18,82.38,331.28,-5.94%
2011-08-17,87.58,344.49,1.07%
2011-08-16,86.65,375.34,-1.40%
2011-08-15,87.88,292.8,2.93%
2011-08-12,85.38,350.09,-0.40%
2011-08-11,85.72,502.09,3.41%
2011-08-10,82.89,520.14,4.53%
2011-08-09,79.3,605.8,-2.47%
2011-08-08,81.31,521.07,-6.41%
2011-08-05,86.88,512.49,0.29%
2011-08-04,86.63,535.94,-5.77%
2011-08-03,91.93,350.22,-1.98%
2011-08-02,93.79,328.18,-1.16%
2011-08-01,94.89,398.86,-0.85%
2011-07-29,95.7,284.39,-1.79%
2011-07-28,97.44,236.25,0.04%
2011-07-27,97.4,304.52,-2.20%
2011-07-26,99.59,332.69,0.39%
2011-07-25,99.2,205.21,-0.67%
2011-07-22,99.87,223.27,0.75%
2011-07-21,99.13,293.97,1.01%
2011-07-20,98.14,35.29,0.66%
2011-07-19,97.5,138.05,1.64%
2011-07-18,95.93,203.97,-1.35%
2011-07-15,97.24,266.46,1.62%
2011-07-14,95.69,403.42,-2.41%
2011-07-13,98.05,355.1,0.64%
2011-07-12,97.43,343.49,2.40%
2011-07-11,95.15,311.45,-1.09%
2011-07-08,96.2,348.0,-2.50%
2011-07-07,98.67,339.27,2.09%
2011-07-06,96.65,288.32,-0.25%
2011-07-05,96.89,275.65,2.05%
2011-07-01,94.94,263.63,-0.50%
2011-06-30,95.42,276.58,0.69%
2011-06-29,94.77,348.79,2.02%
2011-06-28,92.89,279.02,2.52%
2011-06-27,90.61,278.68,-0.60%
2011-06-24,91.16,337.77,0.15%
2011-06-23,91.02,484.06,-4.60%
2011-06-22,95.41,296.28,2.15%
2011-06-21,93.4,41.37,0.15%
2011-06-20,93.26,136.84,0.27%
2011-06-17,93.01,245.01,-2.04%
2011-06-16,94.95,336.01,0.15%
2011-06-15,94.81,508.72,-4.59%
2011-06-14,99.37,347.72,2.13%
2011-06-13,97.3,381.99,-2.00%
2011-06-10,99.29,379.24,-2.59%
2011-06-09,101.93,345.54,1.18%
2011-06-08,100.74,484.28,1.67%
2011-06-07,99.09,415.37,0.08%
2011-06-06,99.01,289.67,-1.21%
2011-06-03,100.22,351.31,-0.18%
2011-06-02,100.4,389.64,0.11%
2011-06-01,100.29,376.48,-2.35%
2011-05-31,102.7,319.04,2.10%
2011-05-27,100.59,212.25,0.36%
2011-05-26,100.23,332.14,-1.08%
2011-05-25,101.32,354.88,1.74%
2011-05-24,99.59,339.53,1.93%
2011-05-23,97.7,296.83,-1.80%
2011-05-20,99.49,33.93,1.07%
2011-05-19,98.44,142.67,-1.66%
2011-05-18,100.1,285.3,3.29%
2011-05-17,96.91,399.13,-0.47%
2011-05-16,97.37,335.32,-2.29%
2011-05-13,99.65,367.72,0.69%
2011-05-12,98.97,522.5,0.77%
2011-05-11,98.21,524.76,-5.46%
2011-05-10,103.88,439.61,1.30%
2011-05-09,102.55,469.29,5.53%
2011-05-06,97.18,606.53,-2.63%
2011-05-05,99.8,670.08,-8.64%
2011-05-04,109.24,333.02,-1.63%
2011-05-03,111.05,300.33,-2.18%
2011-05-02,113.52,310.99,-0.36%
2011-04-29,113.93,201.83,0.95%
2011-04-28,112.86,301.6,0.09%
2011-04-27,112.76,338.7,0.49%
2011-04-26,112.21,234.44,-0.06%
2011-04-25,112.28,209.68,-0.01%
2011-04-21,112.29,240.46,0.75%
2011-04-20,111.45,291.55,3.05%
2011-04-19,108.15,37.09,0.96%
2011-04-18,107.12,138.18,-2.32%
2011-04-15,109.66,224.39,1.43%
2011-04-14,108.11,352.07,0.93%
2011-04-13,107.11,456.86,0.81%
2011-04-12,106.25,555.63,-3.34%
2011-04-11,109.92,364.35,-2.54%
2011-04-08,112.79,319.48,2.26%
2011-04-07,110.3,334.91,1.35%
2011-04-06,108.83,255.6,0.45%
2011-04-05,108.34,249.36,-0.12%
2011-04-04,108.47,228.49,0.49%
2011-04-01,107.94,283.71,1.14%
2011-03-31,106.72,270.63,2.35%
2011-03-30,104.27,256.9,-0.50%
2011-03-29,104.79,246.82,0.78%
2011-03-28,103.98,223.08,-1.35%
2011-03-25,105.4,235.66,-0.19%
2011-03-24,105.6,258.02,-0.14%
2011-03-23,105.75,254.57,1.68%
2011-03-22,104.0,31.92,1.63%
2011-03-21,102.33,103.96,1.25%
2011-03-18,101.07,217.68,-0.35%
2011-03-17,101.42,261.57,3.51%
2011-03-16,97.98,357.94,0.82%
2011-03-15,97.18,388.74,-3.96%
2011-03-14,101.19,289.43,0.03%
2011-03-11,101.16,342.53,-1.50%
2011-03-10,102.7,432.99,-1.61%
2011-03-09,104.38,353.95,-0.61%
2011-03-08,105.02,420.04,-0.40%
2011-03-07,105.44,404.44,0.98%
2011-03-04,104.42,369.15,2.46%
2011-03-03,101.91,382.56,-0.31%
2011-03-02,102.23,446.38,2.61%
2011-03-01,99.63,322.43,2.74%
2011-02-28,96.97,262.0,-0.93%
2011-02-25,97.88,307.9,0.62%
2011-02-24,97.28,507.46,-0.84%
2011-02-23,98.1,489.67,4.84%
2011-02-22,93.57,37.93,8.55%
2011-02-18,86.2,155.3,-0.19%
2011-02-17,86.36,176.13,1.61%
2011-02-16,84.99,297.66,0.79%
2011-02-15,84.32,284.17,-0.58%
2011-02-14,84.81,319.33,-0.90%
2011-02-11,85.58,383.39,-1.33%
2011-02-10,86.73,419.19,0.02%
2011-02-09,86.71,367.21,-0.26%
2011-02-08,86.94,414.88,-0.62%
2011-02-07,87.48,324.98,-1.74%
2011-02-04,89.03,359.93,-1.67%
2011-02-03,90.54,290.49,-0.35%
2011-02-02,90.86,312.11,0.10%
2011-02-01,90.77,392.88,-1.54%
2011-01-31,92.19,436.8,3.19%
2011-01-28,89.34,584.79,4.32%
2011-01-27,85.64,369.38,-1.94%
2011-01-26,87.33,347.75,1.32%
2011-01-25,86.19,338.65,-1.91%
2011-01-24,87.87,356.09,-1.39%
2011-01-21,89.11,287.81,0.28%
2011-01-20,88.86,25.96,-2.20%
2011-01-19,90.86,109.53,-0.57%
2011-01-18,91.38,211.93,-0.17%
2011-01-14,91.54,313.33,0.15%
2011-01-13,91.4,358.9,-0.50%
2011-01-12,91.86,382.69,0.82%
2011-01-11,91.11,429.76,2.08%
2011-01-10,89.25,430.28,1.39%
2011-01-07,88.03,444.81,-0.40%
2011-01-06,88.38,440.46,-2.13%
