Date,Dia,Mês,Ano,Valor,Change %,Year-Month
2011-08-22,22,August,2011,52440.23,-12.99183497324643,2011-8
2011-09-22,22,September,2011,53280.28,1.6019189847183979,2011-9
2011-11-22,22,November,2011,55878.44,4.876400799695513,2011-11
2011-12-22,22,December,2011,57347.87,2.6296904494828466,2011-12
2011-02-23,23,February,2011,66910.48,16.674743107285405,2011-2
2011-03-23,23,March,2011,67795.51,1.3227075937879862,2011-3
2011-05-23,23,May,2011,62345.18,-8.039367208831372,2011-5
2011-08-23,23,August,2011,53786.63,-13.727685123372812,2011-8
2011-09-23,23,September,2011,53230.36,-1.0342161239698333,2011-9
2011-11-23,23,November,2011,54972.08,3.2720424960492434,2011-11
2011-12-23,23,December,2011,57701.07,4.96432006938794,2011-12
2011-01-24,24,January,2011,69426.57,20.321113629262012,2011-1
2011-02-24,24,February,2011,66948.99,-3.56863373777504,2011-2
2011-03-24,24,March,2011,67532.97,0.872276041804354,2011-3
2011-05-24,24,May,2011,63336.75,-6.213587230059625,2011-5
2011-06-24,24,June,2011,61016.72,-3.663007653534478,2011-6
2011-08-24,24,August,2011,53795.7,-11.83449388954373,2011-8
2011-10-24,24,October,2011,56891.97,5.755608719656036,2011-10
2011-11-24,24,November,2011,55279.88,-2.833598484988309,2011-11
2011-02-25,25,February,2011,66902.53,21.025099909768265,2011-2
2011-03-25,25,March,2011,67765.94,1.2905491018052828,2011-3
2011-04-25,25,April,2011,66972.37,-1.1710455134245956,2011-4
2011-05-25,25,May,2011,63388.44,-5.351356089085679,2011-5
2011-07-25,25,July,2011,59970.54,-5.3919926093779935,2011-7
2011-08-25,25,August,2011,52953.3,-11.701145262323799,2011-8
2011-10-25,25,October,2011,56285.99,6.293639867581424,2011-10
2011-11-25,25,November,2011,54894.49,-2.4721960118317177,2011-11
2011-01-26,26,January,2011,68709.22,25.165968387719783,2011-1
2011-04-26,26,April,2011,67144.26,-2.2776564775440655,2011-4
2011-05-26,26,May,2011,64098.57,-4.5360392682859185,2011-5
2011-07-26,26,July,2011,59339.9,-7.423987773830209,2011-7
2011-08-26,26,August,2011,53350.79,-10.092888596037408,2011-8
2011-09-26,26,September,2011,53747.52,0.7436253521269309,2011-9
2011-10-26,26,October,2011,57143.79,6.318933413113759,2011-10
2011-12-26,26,December,2011,57669.48,0.9199424819389845,2011-12
2011-01-27,27,January,2011,68050.71,18.001254736474138,2011-1
2011-04-27,27,April,2011,66264.47,-2.624866074137955,2011-4
2011-05-27,27,May,2011,64294.96,-2.972196110524994,2011-5
2011-06-27,27,June,2011,61216.98,-4.7872803715874435,2011-6
2011-07-27,27,July,2011,58288.46,-4.783836118671658,2011-7
2011-09-27,27,September,2011,53920.36,-7.493936192515638,2011-9
2011-10-27,27,October,2011,59270.13,9.92161402483218,2011-10
2011-12-27,27,December,2011,58005.2,-2.134177873407739,2011-12
2011-01-28,28,January,2011,66697.57,14.985501299883474,2011-1
2011-02-28,28,February,2011,67383.22,1.027998471308611,2011-2
2011-03-28,28,March,2011,67192.82,-0.2825629288715992,2011-3
2011-04-28,28,April,2011,65673.21,-2.26156604232417,2011-4
2011-06-28,28,June,2011,62303.37,-5.131224741412832,2011-6
2011-07-28,28,July,2011,58708.25,-5.770345970049462,2011-7
2011-09-28,28,September,2011,53270.36,-9.262565312370919,2011-9
2011-10-28,28,October,2011,59513.13,11.719030995848346,2011-10
2011-11-28,28,November,2011,56017.35,-5.873964283175825,2011-11
2011-12-28,28,December,2011,56533.76,0.9218750976260015,2011-12
2011-03-29,29,March,2011,67418.76,19.253982045418503,2011-3
2011-04-29,29,April,2011,66132.86,-1.9073326178054795,2011-4
2011-06-29,29,June,2011,62333.97,-5.744330428171407,2011-6
2011-07-29,29,July,2011,58823.45,-5.631792744790687,2011-7
2011-08-29,29,August,2011,54860.73,-6.736633094454669,2011-8
2011-09-29,29,September,2011,53384.67,-2.690558437702173,2011-9
2011-11-29,29,November,2011,55299.76,3.5873407103574895,2011-11
2011-12-29,29,December,2011,56754.08,2.629884831326579,2011-12
2011-03-30,30,March,2011,67997.06,19.809994277063424,2011-3
2011-05-30,30,May,2011,63953.93,-5.946036490401196,2011-5
2011-06-30,30,June,2011,62403.64,-2.42407307885536,2011-6
2011-08-30,30,August,2011,55385.03,-11.247116354110108,2011-8
2011-09-30,30,September,2011,52324.42,-5.526060020189572,2011-9
2011-11-30,30,November,2011,56874.98,8.696818808502815,2011-11
2011-01-31,31,January,2011,66574.88,17.054775228052833,2011-1
2011-03-31,31,March,2011,68586.7,3.0218905388939454,2011-3
2011-05-31,31,May,2011,64620.08,-5.783366162827486,2011-5
2011-08-31,31,August,2011,56495.12,-12.573429187955199,2011-8
2011-10-31,31,October,2011,58338.39,3.262706584214703,2011-10
2012-02-01,1,February,2012,64567.18,10.677000170899476,2012-2
2012-03-01,1,March,2012,66809.8,3.4733126024707905,2012-3
2012-06-01,1,June,2012,53402.9,-20.067265580798033,2012-6
2012-08-01,1,August,2012,56291.93,5.409874744629972,2012-8
2012-10-01,1,October,2012,59570.8,5.824760316443234,2012-10
2012-11-01,1,November,2012,58382.68,-1.9944670879021298,2012-11
2012-01-02,2,January,2012,57829.27,-0.9479009870735688,2012-1
2012-02-02,2,February,2012,64593.1,11.696205053254172,2012-2
2012-03-02,2,March,2012,67781.6,4.936285764268944,2012-3
2012-04-02,2,April,2012,65216.25,-3.7847291890424573,2012-4
2012-05-02,2,May,2012,62423.56,-4.282199605159764,2012-5
2012-07-02,2,July,2012,54692.79,-12.384378590391186,2012-7
2012-08-02,2,August,2012,55520.4,1.5131976262318991,2012-8
2012-10-02,2,October,2012,59222.08,6.6672430313902575,2012-10
2012-01-03,3,January,2012,59264.87,0.0722534568188049,2012-1
2012-02-03,3,February,2012,65217.37,10.043892781676567,2012-2
2012-04-03,3,April,2012,64284.26,-1.4307691340512463,2012-4
2012-05-03,3,May,2012,62104.15,-3.3913589422978507,2012-5
2012-07-03,3,July,2012,55780.32,-10.182620646124295,2012-7
2012-08-03,3,August,2012,57255.22,2.6441225148941427,2012-8
2012-09-03,3,September,2012,57281.45,0.04581241675429837,2012-9
2012-10-03,3,October,2012,58627.33,2.349591359855596,2012-10
2012-12-03,3,December,2012,58202.35,-0.7248837700778887,2012-12
2012-01-04,4,January,2012,59364.95,1.9975138460904152,2012-1
2012-04-04,4,April,2012,63528.65,7.0137345352771385,2012-4
2012-05-04,4,May,2012,60820.93,-4.262202958822514,2012-5
2012-06-04,4,June,2012,53416.75,-12.17373690274055,2012-6
2012-07-04,4,July,2012,56076.82,4.979842465144357,2012-7
2012-09-04,4,September,2012,56233.9,0.28011574122783767,2012-9
2012-10-04,4,October,2012,58458.0,3.9550875895145055,2012-10
2012-12-04,4,December,2012,57563.23,-1.5306202743850195,2012-12
2012-01-05,5,January,2012,58546.08,1.7074267722641645,2012-1
2012-03-05,5,March,2012,66964.03,14.378332417815166,2012-3
2012-04-05,5,April,2012,63691.18,-4.887474663636581,2012-4
2012-06-05,5,June,2012,52481.44,-17.600144949426276,2012-6
2012-07-05,5,July,2012,56379.06,7.426663597645167,2012-7
2012-09-05,5,September,2012,56863.91,0.8599824119096766,2012-9
2012-10-05,5,October,2012,58571.59,3.0030998571853207,2012-10
2012-11-05,5,November,2012,58209.76,-0.6177568339872486,2012-11
2012-12-05,5,December,2012,57678.62,-0.9124586667253021,2012-12
2012-01-06,6,January,2012,58600.37,1.5980791496051694,2012-1
2012-02-06,6,February,2012,65223.72,11.302573686821438,2012-2
2012-03-06,6,March,2012,65114.15,-0.1679910314836386,2012-3
2012-06-06,6,June,2012,54156.04,-16.82907632212046,2012-6
2012-07-06,6,July,2012,55394.05,2.2860054021675236,2012-7
2012-08-06,6,August,2012,58344.61,5.326492646773429,2012-8
2012-09-06,6,September,2012,58321.24,-0.040055113917125684,2012-9
2012-11-06,6,November,2012,59458.59,1.9501471505064094,2012-11
2012-12-06,6,December,2012,57656.42,-3.0309665937251373,2012-12
2012-02-07,7,February,2012,65917.02,14.327285669141453,2012-2
2012-03-07,7,March,2012,66016.76,0.151311451882985,2012-3
2012-05-07,7,May,2012,61220.43,-7.26532171527351,2012-5
2012-08-07,7,August,2012,57725.66,-5.708502864158249,2012-8
2012-11-07,7,November,2012,58517.35,1.3714698108258983,2012-11
2012-12-07,7,December,2012,58487.32,-0.05131811334586622,2012-12
2012-02-08,8,February,2012,65831.16,12.556294253181722,2012-2
2012-03-08,8,March,2012,66908.39,1.636352754531445,2012-3
2012-05-08,8,May,2012,60365.48,-9.77890814589919,2012-5
2012-06-08,8,June,2012,54429.85,-9.832821672253756,2012-6
2012-08-08,8,August,2012,58950.98,8.306342934988798,2012-8
2012-10-08,8,October,2012,59317.15,0.62114319388753,2012-10
2012-11-08,8,November,2012,57524.45,-3.0222288157809363,2012-11
2012-01-09,9,January,2012,59082.88,2.709161061079257,2012-1
2012-02-09,9,February,2012,65530.49,10.91282280078425,2012-2
2012-03-09,9,March,2012,66703.96,1.7907236768716528,2012-3
2012-04-09,9,April,2012,62923.21,-5.667954346338666,2012-4
2012-05-09,9,May,2012,59786.12,-4.985584810437982,2012-5
2012-08-09,9,August,2012,58797.13,-1.6542133859832386,2012-8
2012-10-09,9,October,2012,58939.46,0.24206963843302898,2012-10
2012-11-09,9,November,2012,57357.71,-2.6836859380795164,2012-11
2012-01-10,10,January,2012,59805.96,4.268388678697255,2012-1
2012-02-10,10,February,2012,63997.86,7.009167648174208,2012-2
2012-04-10,10,April,2012,61738.28,-3.53071180817609,2012-4
2012-05-10,10,May,2012,59702.05,-3.2981644451384073,2012-5
2012-07-10,10,July,2012,53705.82,-10.043591467964674,2012-7
2012-08-10,10,August,2012,59280.93,10.380830234041682,2012-8
2012-09-10,10,September,2012,58404.1,-1.4791097238184392,2012-9
2012-10-10,10,October,2012,58456.28,0.08934304269734294,2012-10
2012-12-10,10,December,2012,59248.23,1.3547731740712887,2012-12
2012-01-11,11,January,2012,59962.4,1.205386219976523,2012-1
2012-04-11,11,April,2012,61293.14,2.2192907555401264,2012-4
2012-05-11,11,May,2012,59445.21,-3.0149050937837374,2012-5
2012-06-11,11,June,2012,54001.45,-9.157609166491298,2012-6
2012-07-11,11,July,2012,53569.14,-0.8005525777548539,2012-7
2012-09-11,11,September,2012,59422.55,10.926832127601838,2012-9
2012-10-11,11,October,2012,59161.72,-0.4389411090570894,2012-10
2012-12-11,11,December,2012,59623.34,0.7802680517063898,2012-12
2012-01-12,12,January,2012,59920.78,0.4988650417772744,2012-1
2012-03-12,12,March,2012,66384.76,10.787543152809409,2012-3
2012-04-12,12,April,2012,63058.0,-5.011330913902523,2012-4
2012-06-12,12,June,2012,55049.03,-12.700957848330107,2012-6
2012-07-12,12,July,2012,53420.87,-2.9576542947259865,2012-7
2012-09-12,12,September,2012,59921.8,12.169270174746316,2012-9
2012-11-12,12,November,2012,57064.31,-4.768698537093352,2012-11
2012-12-12,12,December,2012,59474.18,4.223077436667522,2012-12
2012-01-13,13,January,2012,59146.58,-0.5508272665549985,2012-1
2012-02-13,13,February,2012,65691.53,11.065644032165501,2012-2
2012-03-13,13,March,2012,68394.33,4.1143812604151675,2012-3
2012-04-13,13,April,2012,62105.6,-9.194811909115863,2012-4
2012-06-13,13,June,2012,55650.51,-10.393732610263806,2012-6
2012-07-13,13,July,2012,54330.51,-2.37194591747677,2012-7
2012-08-13,13,August,2012,59122.74,8.820513556747379,2012-8
2012-09-13,13,September,2012,61958.12,4.79575202367144,2012-9
2012-11-13,13,November,2012,57486.07,-7.2178594185879135,2012-11
2012-12-13,13,December,2012,59316.75,3.184562799300772,2012-12
2012-02-14,14,February,2012,65038.53,9.646145481672551,2012-2
2012-03-14,14,March,2012,68257.22,4.948897215235348,2012-3
2012-05-14,14,May,2012,57539.61,-15.701796820907743,2012-5
2012-06-14,14,June,2012,55351.67,-3.802493621350578,2012-6
2012-08-14,14,August,2012,58082.92,4.934358800737182,2012-8
2012-09-14,14,September,2012,62105.47,6.92552991481834,2012-9
2012-11-14,14,November,2012,56279.36,-9.380993332793397,2012-11
2012-12-14,14,December,2012,59604.92,5.909022419586862,2012-12
2012-02-15,15,February,2012,65368.49,9.66962123260966,2012-2
2012-03-15,15,March,2012,67749.49,3.642427720144692,2012-3
2012-05-15,15,May,2012,56237.97,-16.99130133673331,2012-5
2012-06-15,15,June,2012,56104.69,-0.2369929071052823,2012-6
2012-08-15,15,August,2012,58189.28,3.7155360808517113,2012-8
2012-10-15,15,October,2012,59601.71,2.427302760920913,2012-10
2012-01-16,16,January,2012,59956.46,0.5952010437284327,2012-1
2012-02-16,16,February,2012,66141.7,10.316219469928667,2012-2
2012-03-16,16,March,2012,67684.13,2.3320084001469787,2012-3
2012-04-16,16,April,2012,61954.55,-8.465174923575148,2012-4
2012-05-16,16,May,2012,55887.57,-9.792630242653688,2012-5
2012-07-16,16,July,2012,53401.8,-4.447804762311181,2012-7
2012-08-16,16,August,2012,59445.79,11.31795182933908,2012-8
2012-10-16,16,October,2012,59743.87,0.5014316404912789,2012-10
2012-11-16,16,November,2012,55402.33,-7.266921275772731,2012-11
2012-01-17,17,January,2012,60645.9,9.464529740897177,2012-1
2012-02-17,17,February,2012,66203.5,9.164016034060008,2012-2
2012-04-17,17,April,2012,62698.87,-5.293723141525741,2012-4
2012-05-17,17,May,2012,54038.2,-13.813119757979697,2012-5
2012-07-17,17,July,2012,53909.47,-0.23822037003452534,2012-7
2012-08-17,17,August,2012,59082.37,9.595531174763927,2012-8
2012-09-17,17,September,2012,61805.98,4.609852312965779,2012-9
2012-10-17,17,October,2012,60087.29,-2.780782700961948,2012-10
2012-12-17,17,December,2012,59566.52,-0.8666891117905418,2012-12
2012-01-18,18,January,2012,61722.86,3.62005368116185,2012-1
2012-04-18,18,April,2012,63010.48,2.086131459235685,2012-4
2012-05-18,18,May,2012,54513.16,-13.485566210573218,2012-5
2012-06-18,18,June,2012,56195.21,3.0855852054806565,2012-6
2012-07-18,18,July,2012,54583.13,-2.868714255182958,2012-7
2012-09-18,18,September,2012,61804.33,13.229728672577057,2012-9
2012-10-18,18,October,2012,59733.9,-3.349975640865288,2012-10
2012-12-18,18,December,2012,60460.73,1.2167797515313827,2012-12
2012-01-19,19,January,2012,61926.69,2.424648197267887,2012-1
2012-03-19,19,March,2012,67730.31,9.371758768311356,2012-3
2012-04-19,19,April,2012,62618.41,-7.547433342620158,2012-4
2012-06-19,19,June,2012,57195.49,-8.660264609082224,2012-6
2012-07-19,19,July,2012,55346.65,-3.2324926318491154,2012-7
2012-09-19,19,September,2012,61651.83,11.392161946567668,2012-9
2012-10-19,19,October,2012,58922.04,-4.4277517796308725,2012-10
2012-11-19,19,November,2012,56450.86,-4.193982421518328,2012-11
2012-12-19,19,December,2012,60998.34,8.055643439267346,2012-12
2012-01-20,20,January,2012,62312.13,2.1538127103130966,2012-1
2012-03-20,20,March,2012,67295.56,7.997527929152803,2012-3
2012-04-20,20,April,2012,62494.08,-7.134913506923779,2012-4
2012-06-20,20,June,2012,57166.55,-8.524855474310522,2012-6
2012-07-20,20,July,2012,54194.79,-5.198424603198903,2012-7
2012-08-20,20,August,2012,59283.09,9.38890989336798,2012-8
2012-09-20,20,September,2012,61687.97,4.056603662191027,2012-9
2012-12-20,20,December,2012,61276.12,-0.6676342243066125,2012-12
2012-03-21,21,March,2012,66860.05,9.112734291923186,2012-3
2012-05-21,21,May,2012,56590.24,-15.360159018726439,2012-5
2012-06-21,21,June,2012,55505.17,-1.9174154412492372,2012-6
2012-08-21,21,August,2012,58917.73,6.148184034027837,2012-8
2012-09-21,21,September,2012,61320.07,4.077448333464306,2012-9
2012-11-21,21,November,2012,56242.12,-8.281057082942011,2012-11
2012-12-21,21,December,2012,61007.03,8.472137963504922,2012-12
2012-02-22,22,February,2012,66092.77,8.336317962044703,2012-2
2012-03-22,22,March,2012,65828.19,-0.400316101140874,2012-3
2012-05-22,22,May,2012,55038.75,-16.39030330318971,2012-5
2012-06-22,22,June,2012,55439.5,0.7281233676273535,2012-6
2012-08-22,22,August,2012,59380.76,7.109118949485471,2012-8
2012-10-22,22,October,2012,58700.3,-1.1459267277818541,2012-10
2012-11-22,22,November,2012,56436.97,-3.855738386345553,2012-11
2012-01-23,23,January,2012,62386.24,10.541441186513012,2012-1
2012-02-23,23,February,2012,65819.62,5.5034251142559665,2012-2
2012-03-23,23,March,2012,65812.95,-0.010133756469576927,2012-3
2012-04-23,23,April,2012,61539.38,-6.493509256157037,2012-4
2012-05-23,23,May,2012,54619.48,-11.244669673305118,2012-5
2012-07-23,23,July,2012,53033.96,-2.902847116083862,2012-7
2012-08-23,23,August,2012,58511.55,10.32845746385902,2012-8
2012-10-23,23,October,2012,57690.24,-1.403671582790078,2012-10
2012-11-23,23,November,2012,57574.03,-0.20143788620050618,2012-11
2012-01-24,24,January,2012,62486.22,8.531954424590404,2012-1
2012-02-24,24,February,2012,65942.73,5.531635615020392,2012-2
2012-04-24,24,April,2012,61971.14,-6.022786742374775,2012-4
2012-05-24,24,May,2012,54063.0,-12.761004557928091,2012-5
2012-07-24,24,July,2012,52638.63,-2.634648465678935,2012-7
2012-08-24,24,August,2012,58425.76,10.994074123889641,2012-8
2012-09-24,24,September,2012,61909.99,5.963516777530997,2012-9
2012-10-24,24,October,2012,57160.74,-7.671217520791074,2012-10
2012-04-25,25,April,2012,61750.38,8.029357212660294,2012-4
2012-05-25,25,May,2012,54463.16,-11.801093369789783,2012-5
2012-06-25,25,June,2012,53805.38,-1.2077521759662924,2012-6
2012-07-25,25,July,2012,52607.54,-2.226245776909297,2012-7
2012-09-25,25,September,2012,60501.1,15.00461720886397,2012-9
2012-10-25,25,October,2012,57836.78,-4.403754642477575,2012-10
2012-01-26,26,January,2012,62953.06,8.846066464972635,2012-1
2012-03-26,26,March,2012,66684.59,5.9274799350500285,2012-3
2012-04-26,26,April,2012,62198.06,-6.7279861809152575,2012-4
2012-06-26,26,June,2012,53836.57,-13.443329261394965,2012-6
2012-07-26,26,July,2012,54002.72,0.3086192155258072,2012-7
2012-09-26,26,September,2012,60478.05,11.990747873440455,2012-9
2012-10-26,26,October,2012,57276.81,-5.293226220091429,2012-10
2012-11-26,26,November,2012,56737.1,-0.9422836222897191,2012-11
2012-12-26,26,December,2012,60959.79,7.442555224006875,2012-12
2012-01-27,27,January,2012,62904.2,3.1896599381329827,2012-1
2012-02-27,27,February,2012,65241.49,3.7156342501772466,2012-2
2012-03-27,27,March,2012,66037.35,1.2198679092093156,2012-3
2012-04-27,27,April,2012,61691.21,-6.581336168092767,2012-4
2012-06-27,27,June,2012,53108.93,-13.911673964572913,2012-6
2012-07-27,27,July,2012,56553.12,6.485142894048135,2012-7
2012-08-27,27,August,2012,58111.46,2.755533204887728,2012-8
2012-09-27,27,September,2012,60239.79,3.662496175453178,2012-9
2012-11-27,27,November,2012,56248.09,-6.626351121077956,2012-11
2012-12-27,27,December,2012,60415.95,7.409780492102036,2012-12
2012-02-28,28,February,2012,65958.78,9.174448138281367,2012-2
2012-03-28,28,March,2012,65079.34,-1.3333175659101082,2012-3
2012-05-28,28,May,2012,55212.69,-15.160955842514678,2012-5
2012-06-28,28,June,2012,52652.25,-4.6374121601392755,2012-6
2012-08-28,28,August,2012,58406.4,10.928592795179704,2012-8
2012-09-28,28,September,2012,59175.8,1.3173213894367874,2012-9
2012-11-28,28,November,2012,56539.4,-4.455199591725001,2012-11
2012-12-28,28,December,2012,60952.08,7.804610590137151,2012-12
2012-02-29,29,February,2012,65811.73,7.972902647456803,2012-2
2012-03-29,29,March,2012,64871.99,-1.4279217397871191,2012-3
2012-05-29,29,May,2012,54633.06,-15.78328335542042,2012-5
2012-06-29,29,June,2012,54354.63,-0.5096364728609415,2012-6
2012-08-29,29,August,2012,57369.19,5.546096073140427,2012-8
2012-10-29,29,October,2012,57176.58,-0.33573770171759776,2012-10
2012-11-29,29,November,2012,57852.53,1.1822148159263746,2012-11
2012-01-30,30,January,2012,62770.01,8.500025841566483,2012-1
2012-03-30,30,March,2012,64510.97,2.773553803798978,2012-3
2012-04-30,30,April,2012,61820.26,-4.1709340287396035,2012-4
2012-05-30,30,May,2012,53797.91,-12.976894629689362,2012-5
2012-07-30,30,July,2012,57240.92,6.399895460622895,2012-7
2012-08-30,30,August,2012,57256.43,0.027096000553461508,2012-8
2012-10-30,30,October,2012,57683.76,0.7463441223981349,2012-10
2012-11-30,30,November,2012,57474.57,-0.36264973018402813,2012-11
2012-01-31,31,January,2012,63072.31,9.739507403013192,2012-1
