Date,Datetime,Close_Real_EYAC2,Volume_EYAC2,Close_Dolar_EYAC2,Price_Dolar_Petro,Volume_Petro,Change%_Petro,Índice_Ibovespa,Change%_Ibovespa,Value_IPCA
2023-11-14,2023-11-14 16:56:00,34.54791966,50888516.55,7.008828949931023,78.17,166.18,-0.03%,123165.76,3.161203619519126,0.28%
2023-11-16,2023-11-16 16:56:00,35.61581735,72361257.78,7.250924764347808,73.09,428.82,-4.82%,124639.24,6.955395363664718,0.28%
2023-11-17,2023-11-17 16:56:00,39.0429262,87666451.86,7.980648011119741,76.04,368.48,4.04%,124773.21,7.648089099300215,0.28%
2023-11-20,2023-11-20 16:56:00,37.40578069,67796953.52,7.6600959800950195,77.83,270.64,2.35%,125957.06,11.313462350143988,0.28%
2023-11-21,2023-11-21 16:56:00,34.26842661,49598035.02,7.060850680979952,77.92,69.05,0.12%,125626.03,8.163051288023038,0.28%
2023-11-22,2023-11-22 16:56:00,34.84275618,58578289.08,7.189706611365607,77.25,99.86,-0.86%,126035.3,8.643028657175877,0.28%
2023-11-23,2023-11-23 16:56:00,36.02766781,24068195.65,7.471209781842313,76.34,82.06,-1.18%,126575.75,12.227945820933584,0.28%
2023-11-24,2023-11-24 16:56:00,36.31834052,53456434.66,7.521505305885764,75.77,74.98,-0.75%,125517.27,10.333310185571795,0.28%
2023-11-27,2023-11-27 16:56:00,33.89515148,36995808.33,7.090590858314331,75.09,84.35,-0.90%,125731.45,10.970831327252494,0.28%
2023-11-28,2023-11-28 16:56:00,34.9242208,36875945.45,7.286505487168788,76.59,121.44,2.00%,126538.32,9.338537135675962,0.28%
2023-11-29,2023-11-29 16:56:00,35.07492432,37528516.27,7.3386179140077425,77.99,112.41,1.83%,126165.64,8.236139491753836,0.28%
2023-11-30,2023-11-30 16:56:00,33.5511941,58808623.62,7.026428083769632,76.05,209.44,-2.49%,127331.12,13.151515237686295,0.28%
2023-12-01,2023-12-01 16:56:00,32.93159367,36388106.38,6.889598876545534,74.25,127.63,-2.37%,128184.91,11.413830639385548,0.56%
2023-12-04,2023-12-04 16:56:00,34.6907414,35601731.65,7.272997064866451,73.32,158.42,-1.25%,126802.79,11.6148544835748,0.56%
2023-12-05,2023-12-05 16:56:00,35.49649302,43234411.32,7.410077243596435,72.53,142.71,-1.08%,126903.25,12.022139386222674,0.56%
2023-12-06,2023-12-06 16:56:00,33.763501,64178993.32,6.9525154953359545,69.65,183.91,-3.97%,125622.65,6.072214892606476,0.56%
2023-12-07,2023-12-07 16:56:00,31.08346647,64724009.78,6.397881292194962,69.59,144.37,-0.09%,126009.57,5.652401824931186,0.56%
2023-12-08,2023-12-08 16:56:00,32.40995314,53290848.14,6.7251728793160686,71.44,124.73,2.66%,127093.57,6.642994807624691,0.56%
2023-12-11,2023-12-11 16:56:00,35.37936866,30613324.21,7.389792100426099,71.56,119.85,0.17%,126916.41,8.428541331733562,0.56%
2023-12-12,2023-12-12 16:56:00,36.12549335,30371453.13,7.517374178042283,68.85,189.45,-3.79%,126403.03,7.150160568804531,0.56%
2023-12-13,2023-12-13 16:56:00,35.28714333,38992879.48,7.264166854684315,69.72,185.24,1.26%,129465.08,7.520054161538026,0.56%
2023-12-14,2023-12-14 16:56:00,36.47252199,57950011.01,7.446867303019784,71.91,224.16,3.14%,130842.09,6.232519492430355,0.56%
2023-12-15,2023-12-15 16:56:00,34.4889419,56569767.47,7.06755095391299,71.78,262.87,-0.18%,130197.1,9.632711289970407,0.56%
2023-12-18,2023-12-18 16:56:00,35.79089949,44473899.19,7.343982659279779,72.82,354.89,1.45%,131083.82,14.925682739310764,0.56%
2023-12-19,2023-12-19 16:56:00,35.11743846,32182976.59,7.17429129502135,73.94,230.04,1.54%,131850.9,15.654321810668549,0.56%
2023-12-20,2023-12-20 16:56:00,35.74143398,38947977.88,7.437145528319947,74.45,98.97,0.69%,130804.17,3.848224148769441,0.56%
2023-12-21,2023-12-21 16:56:00,36.16267994,30511373.29,7.5279320413006365,74.06,81.11,-0.52%,132182.01,5.218647759544748,0.56%
2023-12-22,2023-12-22 16:56:00,36.62647835,31234710.56,7.637358122901766,73.73,76.79,-0.45%,132752.93,5.329959146366137,0.56%
2023-12-26,2023-12-26 16:56:00,40.03097768,23466823.02,8.287643923647055,75.71,56.76,2.60%,133532.92,16.34132524622125,0.56%
2023-12-27,2023-12-27 16:56:00,38.30034624,19588877.37,7.972594970857619,74.34,80.38,-1.81%,134193.72,6.730432202921399,0.56%
2023-12-28,2023-12-28 16:56:00,35.48067412,21421893.14,7.391807108333334,71.97,94.29,-3.19%,134185.24,6.043165422142471,0.56%
2024-01-02,2024-01-02 16:56:00,36.59014744,24043751.93,7.640775860340796,70.62,108.52,-1.88%,132696.63,3.571537007081216,0.42%
2024-01-03,2024-01-03 16:56:00,40.7860911,52300517.53,8.544810839688258,72.89,129.06,3.21%,132833.95,6.067295274168982,0.42%
2024-01-04,2024-01-04 16:56:00,37.36003351,45345023.4,7.872396803422045,72.36,144.6,-0.73%,131225.91,4.032616347654017,0.42%
2024-01-05,2024-01-05 16:56:00,40.80697059,35783810.54,8.591664685447196,73.86,164.95,2.07%,132022.92,4.707780388496774,0.42%
2024-01-08,2024-01-08 16:56:00,38.01461044,35158329.29,8.025377985137647,70.92,193.27,-3.98%,132426.54,2.1165977929037183,0.42%
2024-01-09,2024-01-09 16:56:00,36.91414507,27279022.9,7.820462071522392,72.29,204.37,1.93%,131446.59,2.829379377891539,0.42%
2024-01-10,2024-01-10 16:56:00,38.86336452,27381956.15,8.224528499777792,71.44,198.04,-1.18%,130841.09,2.8542524777299683,0.42%
2024-01-11,2024-01-11 16:56:00,37.79366629,26564578.31,7.970824905620583,72.09,240.34,0.91%,130648.75,1.88745886347097,0.42%
2024-01-12,2024-01-12 16:56:00,42.1039743,24479538.59,8.817216933322165,72.79,244.2,0.97%,130987.67,1.0759506026970067,0.42%
2024-01-15,2024-01-15 16:56:00,40.29318815,13818735.19,8.37992391281742,72.79,286.49,0.00%,131520.91,2.918274753583172,0.42%
2024-01-16,2024-01-16 16:56:00,40.56600287,31277691.43,8.313216564542902,72.52,312.94,-0.37%,129294.04,-1.3348491685227448,0.42%
2024-01-17,2024-01-17 16:56:00,37.26608196,27577339.49,7.666498376843794,72.48,348.48,-0.06%,128523.83,4.017293290404678,0.42%
2024-01-18,2024-01-18 16:56:00,39.02593417,22987194.32,7.962851289532749,73.95,396.28,2.03%,127315.74,2.0992310705124195,0.42%
2024-01-19,2024-01-19 16:56:00,35.56511769,31745336.74,7.226185604567527,73.25,360.03,-0.95%,127635.65,5.683251763572761,0.42%
2024-01-22,2024-01-22 16:56:00,37.28557753,22753861.37,7.606972871569926,74.76,372.28,2.06%,126601.55,-0.2525643483235473,0.42%
2024-01-23,2024-01-23 16:56:00,36.33371931,32498650.11,7.488709202770106,74.27,107.72,-0.66%,128262.52,-0.6683342431716199,0.42%
2024-01-24,2024-01-24 16:56:00,38.74442028,25415167.13,7.920278891205691,74.98,100.36,0.96%,127815.7,5.836987835292495,0.42%
2024-01-25,2024-01-25 16:56:00,39.55146835,48655338.29,7.993263747701137,77.19,89.28,2.95%,128168.73,-1.4594176306894302,0.42%
2024-01-26,2024-01-26 16:56:00,38.84071844,41378269.0,7.797462145667711,77.86,135.88,0.87%,128967.32,-0.0533029129057727,0.42%
2024-01-29,2024-01-29 16:56:00,39.94939426,30547535.73,8.026479598971308,76.67,103.54,-1.53%,128502.66,3.123535184580484,0.42%
2024-01-30,2024-01-30 16:56:00,43.0433332,34829031.88,8.640463545848723,77.65,118.71,1.28%,127401.81,1.3798121603595837,0.42%
2024-01-31,2024-01-31 16:56:00,38.63253187,57978963.89,7.769393425709918,75.71,104.94,-2.50%,127752.28,6.209402128639541,0.42%
2024-02-01,2024-02-01 16:56:00,41.95558893,61629034.37,8.416873418661103,73.79,238.84,-2.54%,128481.02,13.555641247981454,0.83%
2024-02-02,2024-02-02 16:56:00,41.39998125,36485382.61,8.37530724646477,72.3,216.06,-2.02%,127182.25,-4.155629272574601,0.83%
2024-02-05,2024-02-05 16:56:00,42.46770263,27703216.25,8.670948124629927,72.85,151.3,0.76%,127593.49,-3.3550462298516104,0.83%
2024-02-06,2024-02-06 16:56:00,41.34530221,35474604.97,8.481435589152376,73.37,123.62,0.71%,130416.31,2.001234498572546,0.83%
2024-02-07,2024-02-07 16:56:00,43.221063,30648281.32,8.86185987861888,73.91,133.42,0.74%,129949.9,3.1793312148007846,0.83%
2024-02-08,2024-02-08 16:56:00,41.02227128,25588869.07,8.38249852466386,76.19,229.89,3.08%,128216.92,-3.178834091716065,0.83%
2024-02-09,2024-02-09 16:56:00,44.11055024,30387909.05,9.05649206257956,76.77,172.0,0.76%,128025.7,-2.602494290646873,0.83%
2024-02-14,2024-02-14 16:56:00,40.90278467,18315230.13,8.407042663350667,76.36,276.33,-1.55%,127018.29,1.930845947532256,0.83%
2024-02-15,2024-02-15 16:56:00,43.7053768,33246314.86,8.879777484304842,77.59,342.33,1.61%,127804.13,-2.8259993030765984,0.83%
2024-02-16,2024-02-16 16:56:00,43.65377486,37268803.58,8.851489285859119,78.46,451.36,1.12%,128725.88,-0.4394324750003897,0.83%
2024-02-19,2024-02-19 16:56:00,40.98635791,12826540.24,8.334626222140882,78.11,340.66,-0.45%,129035.74,1.0969427428778822,0.83%
2024-02-20,2024-02-20 16:56:00,41.39305712,42375463.85,8.327745120209235,77.04,435.24,-1.37%,129916.11,7.202203586149802,0.83%
2024-02-21,2024-02-21 16:56:00,40.99514081,20873783.85,8.238242194847475,77.31,133.71,0.35%,130031.58,6.4940953128179935,0.83%
2024-02-22,2024-02-22 16:56:00,39.82585841,32162737.1,7.991543776462326,77.93,145.39,0.80%,130240.55,2.874372391175295,0.83%
2024-02-23,2024-02-23 16:56:00,44.94041036,43924497.36,9.103514637604828,76.08,134.05,-2.37%,129418.73,0.90144026485679,0.83%
2024-02-26,2024-02-26 16:56:00,41.73356733,25885544.91,8.430172170487829,77.09,117.05,1.33%,129609.05,0.4975911727094884,0.83%
2024-02-27,2024-02-27 16:56:00,42.9591689,27677867.78,8.736688068170263,78.23,98.88,1.48%,131689.37,8.764526852635711,0.83%
2024-02-28,2024-02-28 16:56:00,41.46094069,112322238.4,8.5046338926381,77.83,142.99,-0.51%,130155.43,8.219985630581906,0.83%
2024-02-29,2024-02-29 16:56:00,39.90871215,61899958.42,8.196658824375115,77.45,154.8,-0.49%,129020.02,0.4026064518820149,0.83%
2024-03-01,2024-03-01 16:56:00,40.86341807,31248410.33,8.419371189862986,79.09,175.93,2.12%,129180.37,0.5443216437727383,0.16%
2024-03-04,2024-03-04 16:56:00,41.43915819,21988026.29,8.530964115285641,78.17,154.86,-1.16%,128340.54,-2.198780713351512,0.16%
2024-03-05,2024-03-05 16:56:00,36.95829608,30293131.68,7.622310326479262,77.41,220.43,-0.97%,128098.11,0.3954903968846679,0.16%
2024-03-06,2024-03-06 16:56:00,40.16389603,45481161.4,8.158584580227101,78.41,200.04,1.29%,128890.23,-1.1701603886814516,0.16%
2024-03-07,2024-03-07 16:56:00,42.09287617,50199862.76,8.567478001669006,78.32,215.58,-0.11%,128339.76,-1.2390467403206928,0.16%
2024-03-08,2024-03-08 16:56:00,35.77456971,230369817.8,7.211742472684755,77.5,175.73,-1.05%,127070.79,-0.8938991827287746,0.16%
2024-03-11,2024-03-11 16:56:00,34.37582492,127528767.7,6.914299921556006,77.53,175.74,0.04%,126123.56,-3.46363053607478,0.16%
2024-03-12,2024-03-12 16:56:00,38.83101953,76138919.46,7.721573212829843,77.25,178.8,-0.36%,127667.84,-2.5344599228309006,0.16%
2024-03-13,2024-03-13 16:56:00,37.46750414,45140354.74,7.422982494304111,79.3,209.24,2.65%,128006.05,1.5580812173953351,0.16%
2024-03-14,2024-03-14 16:56:00,38.87781792,39983272.97,7.7637626647495805,80.74,248.8,1.82%,127689.97,0.5288057334105201,0.16%
2024-03-15,2024-03-15 16:56:00,33.73126686,59362464.53,6.655866702184337,80.58,215.8,-0.20%,126741.81,-0.8312094452659791,0.16%
2024-03-18,2024-03-18 16:56:00,37.15295438,35326312.01,7.270636864970645,82.16,323.92,1.96%,126954.18,-0.2839868817476998,0.16%
2024-03-19,2024-03-19 16:56:00,35.47074688,48540819.02,6.884048224197493,82.73,341.7,0.69%,127528.85,-1.167808236694734,0.16%
2024-03-20,2024-03-20 16:56:00,35.9991043,39017855.65,6.961325836830198,81.27,351.16,-1.76%,129124.83,-0.6090699606076555,0.16%
2024-03-21,2024-03-21 16:56:00,35.66924536,47220158.19,6.870304202781309,80.64,115.75,-0.78%,128158.57,-1.4404270101155414,0.16%
2024-03-22,2024-03-22 16:56:00,38.72637964,34426703.6,7.495525033871404,80.17,103.44,-0.58%,127027.1,-2.4673191260325638,0.16%
2024-03-25,2024-03-25 16:56:00,37.93566366,26951702.2,7.458547375250679,81.38,153.14,1.51%,126931.47,-0.965336864927968,0.16%
2024-03-26,2024-03-26 16:56:00,35.58115821,24837945.28,7.046332028279467,81.04,118.75,-0.42%,126863.02,-2.118702359133096,0.16%
2024-03-27,2024-03-27 16:56:00,33.32495434,19995840.9,6.582707030123457,80.78,109.07,-0.32%,127690.62,-3.0365017313090603,0.16%
2024-03-28,2024-03-28 16:56:00,35.27785962,31958472.56,6.969429772017859,82.42,148.49,2.03%,128106.1,-1.5745251657959924,0.16%
2024-04-01,2024-04-01 16:56:00,38.19181245,23697732.39,7.580146961336932,82.82,199.89,0.49%,126990.45,-1.6952420867040408,0.38%
2024-04-02,2024-04-02 16:56:00,39.15776131,45930745.1,7.7435851348679,84.22,197.83,1.69%,127548.52,0.2879883002541605,0.38%
2024-04-03,2024-04-03 16:56:00,38.8569655,31437164.8,7.688358824693312,84.61,190.9,0.46%,127318.39,-4.152221627076525,0.38%
2024-04-04,2024-04-04 16:56:00,37.14923945,165566869.3,7.352208567526916,85.81,218.7,1.42%,127427.53,-0.7113964145701646,0.38%
2024-04-05,2024-04-05 16:56:00,38.87396655,65469213.86,7.74937535882306,86.1,211.84,0.34%,126795.41,-1.0169548949629292,0.38%
2024-04-08,2024-04-08 16:56:00,36.35469978,36384447.13,7.261500005992209,85.53,207.99,-0.66%,128857.16,1.405806952172095,0.38%
2024-04-09,2024-04-09 16:56:00,39.92030535,36989308.88,7.987096166543286,84.46,198.56,-1.25%,129890.37,1.4564810034235265,0.38%
2024-04-10,2024-04-10 16:56:00,38.88335241,55821458.91,7.768125543901709,85.44,233.96,1.16%,128053.74,-2.1303322985156914,0.38%
2024-04-11,2024-04-11 16:56:00,41.16412582,33195542.74,8.319346366208569,84.45,249.97,-1.16%,127396.35,1.009161174962081,0.38%
2024-04-12,2024-04-12 16:56:00,38.25108206,39613424.36,7.63891082398051,85.08,245.33,0.75%,125946.09,-1.3486168482211291,0.38%
2024-04-15,2024-04-15 16:56:00,38.35212907,28691865.05,7.583218797825012,84.86,253.34,-0.26%,125333.89,-1.110856788300563,0.38%
2024-04-16,2024-04-16 16:56:00,38.38682892,37303009.86,7.647692736183608,84.83,217.44,-0.04%,124388.62,-3.369376849472705,0.38%
2024-04-17,2024-04-17 16:56:00,38.38125938,39221615.48,7.84732352893069,82.15,387.63,-3.16%,124171.15,-3.3866715612194342,0.38%
2024-04-18,2024-04-18 16:56:00,38.43870285,45078661.32,7.84479333251699,82.1,366.75,-0.06%,124196.18,-2.1724373313269374,0.38%
2024-04-19,2024-04-19 16:56:00,42.38813734,80546774.08,8.709294707211836,82.22,556.46,0.15%,125124.3,-1.8854949291866152,0.38%
2024-04-22,2024-04-22 16:56:00,41.80939465,51775388.8,8.557853781598608,81.9,313.91,-0.39%,125573.16,-1.1445904062991286,0.38%
2024-04-23,2024-04-23 16:56:00,41.0728453,35456928.95,8.38101603852511,82.56,172.23,0.81%,125148.07,-3.299877846120103,0.38%
2024-04-24,2024-04-24 16:56:00,42.27831419,45388320.56,8.589836077531036,82.09,142.45,-0.57%,124740.69,-2.4058155609991583,0.38%
2024-04-25,2024-04-25 16:56:00,43.40792472,66372367.59,8.814328734745263,82.75,132.56,0.80%,124645.58,-1.800885154800458,0.38%
2024-04-26,2024-04-26 16:56:00,39.98614837,31899064.04,8.213743964915164,83.13,98.78,0.46%,126526.27,-0.2654437833814804,0.38%
2024-04-29,2024-04-29 16:56:00,42.31290394,27886111.43,8.710839720020587,82.03,170.81,-1.32%,127351.79,-1.2930008846689156,0.38%
2024-04-30,2024-04-30 16:56:00,41.92620678,36635262.71,8.582817822268623,81.28,233.66,-0.91%,125924.19,-1.1598108378523042,0.38%
2024-05-02,2024-05-02 16:56:00,43.13902153,33244544.15,8.85393377460337,78.48,174.67,0.05%,127122.25,-0.3342022314331894,0.46%
2024-05-03,2024-05-03 16:56:00,40.14694038,45113817.28,8.225820673687661,77.76,217.26,-0.92%,128508.67,0.9348845834447062,0.46%
2024-05-06,2024-05-06 16:56:00,39.28031492,22977188.74,8.021629415128247,78.14,152.59,0.49%,128465.69,-0.3293810554919396,0.46%
2024-05-07,2024-05-07 16:56:00,38.8631668,23808582.01,7.942442786781387,78.06,192.57,-0.10%,129210.48,0.6784491415598781,0.46%
2024-05-08,2024-05-08 16:56:00,42.44528101,25351736.32,8.675226564064833,78.56,228.44,0.64%,129480.89,0.4840476074437827,0.46%
2024-05-09,2024-05-09 16:56:00,40.58432429,27206435.65,8.29080596719168,78.8,184.46,0.31%,128188.34,-1.310358881878615,0.46%
2024-05-10,2024-05-10 16:56:00,42.71553609,27968675.82,8.741182411443305,77.84,164.35,-1.22%,127599.57,-0.3546714059269207,0.46%
2024-05-13,2024-05-13 16:56:00,39.3118572,18394556.16,8.033813009625407,78.6,200.28,0.98%,128154.79,0.1161976328462488,0.46%
2024-05-14,2024-05-14 16:56:00,40.91107266,53613227.73,8.289144495998379,77.65,259.53,-1.21%,128515.49,0.6465034019508487,0.46%
2024-05-15,2024-05-15 16:56:00,37.47494238,131281260.5,7.618251789961579,78.16,299.56,0.66%,128027.59,2.1492191776701475,0.46%
2024-05-16,2024-05-16 16:56:00,34.09208568,83168472.95,6.944671259497667,78.74,277.25,0.74%,128283.62,3.1313153888193224,0.46%
2024-05-17,2024-05-17 16:56:00,37.8771532,67208298.85,7.64855078550947,79.58,321.03,1.07%,128150.71,3.2048990445848524,0.46%
2024-05-20,2024-05-20 16:56:00,38.02278121,40400209.77,7.7548451408292705,79.3,342.09,-0.35%,127750.92,-1.064016889702779,0.46%
2024-05-21,2024-05-21 16:56:00,36.7550668,27967451.39,7.508849373838077,78.66,371.67,-0.81%,127411.55,-0.5828872778465,0.46%
2024-05-22,2024-05-22 16:56:00,36.46426538,36528660.74,7.417768294072175,77.15,139.45,-1.92%,125650.03,0.061215310660323,0.46%
2024-05-23,2024-05-23 16:56:00,39.26611121,47987806.97,7.942174597491909,76.46,125.72,-0.89%,124729.4,-0.3345397176320874,0.46%
2024-05-24,2024-05-24 16:56:00,36.60755244,23684669.33,7.399052558816395,77.23,139.52,1.01%,124305.57,-0.3488196193238924,0.46%
2024-05-27,2024-05-27 16:56:00,39.33591003,13623302.35,7.933826145623235,78.65,127.55,1.84%,124495.68,-2.502094515634745,0.46%
2024-05-28,2024-05-28 16:56:00,39.31753255,46437727.82,8.038422585459601,79.35,121.48,0.89%,123779.54,-3.377325513773355,0.46%
2024-05-29,2024-05-29 16:56:00,37.54083982,29246739.07,7.599821815089985,78.8,123.48,-0.69%,122707.28,-3.64699231946406,0.46%
2024-05-31,2024-05-31 16:56:00,37.8623923,53929665.53,7.664607036579689,76.73,157.56,-1.04%,122098.09,-4.425901439880375,0.46%
2024-06-03,2024-06-03 16:56:00,38.58068894,43454349.5,7.9281361486139375,74.09,219.93,-3.44%,122031.58,-5.040196898777339,0.21%
2024-06-04,2024-06-04 16:56:00,36.22660377,34090358.46,7.428660084895213,73.06,209.68,-1.39%,121802.06,-4.414642581552042,0.21%
2024-06-05,2024-06-05 16:56:00,40.20645649,18627174.12,8.246632445902986,73.82,159.6,1.04%,121407.33,-4.24942827189092,0.21%
2024-06-06,2024-06-06 16:56:00,38.4838593,25943846.9,7.915395071885476,75.24,145.06,1.92%,122898.8,-4.333367142619949,0.21%
2024-06-07,2024-06-07 16:56:00,38.29781091,46003468.46,7.918005894392987,75.22,139.59,-0.03%,120767.19,-6.534524134574838,0.21%
2024-06-10,2024-06-10 16:56:00,38.82048811,32561002.13,8.03636983190494,77.33,181.84,2.81%,120759.51,-5.360566653947196,0.21%
2024-06-11,2024-06-11 16:56:00,38.78043481,31131258.21,8.010334994732819,77.55,202.57,0.28%,121635.06,-4.522335216040341,0.21%
2024-06-12,2024-06-12 16:56:00,34.07236997,52182384.63,7.037855528473756,78.15,209.18,0.77%,119936.02,-4.771938533383602,0.21%
2024-06-13,2024-06-13 16:56:00,34.36828163,46233638.3,7.025979562924196,78.26,301.73,0.14%,119567.53,-6.700693746991426,0.21%
2024-06-14,2024-06-14 16:56:00,34.58684912,53534798.81,7.028133203283751,78.05,316.38,-0.27%,119662.38,-6.888749363987179,0.21%
2024-06-17,2024-06-17 16:56:00,35.90350455,40941752.05,7.299240576969993,79.72,402.74,2.14%,119137.86,-7.033008244745586,0.21%
2024-06-18,2024-06-18 16:56:00,32.90198744,36180771.7,6.728560387737991,80.71,485.71,1.24%,119630.44,-3.676232231941423,0.21%
2024-06-19,2024-06-19 16:56:00,33.8079353,20776036.52,6.920764646878198,80.59,368.0425,-0.15%,120261.34,-3.886503261157115,0.21%
2024-06-20,2024-06-20 16:56:00,33.08587709,39442846.83,6.760912415963381,81.29,420.5,0.87%,120445.91,-5.718166256650048,0.21%
2024-06-21,2024-06-21 16:56:00,36.52059559,43340129.69,7.468271730639454,79.96,163.22,-1.64%,121341.13,-4.764418924343983,0.21%
2024-06-24,2024-06-24 16:56:00,36.40199654,24599309.6,7.4603427757511165,80.86,158.61,1.13%,122636.96,-1.342345318878313,0.21%
2024-06-25,2024-06-25 16:56:00,35.92709634,18572553.01,7.401086941474568,80.07,173.57,-0.98%,122331.39,-1.8566161752386237,0.21%
2024-06-26,2024-06-26 16:56:00,39.56216198,25553236.17,8.112819025940736,80.19,147.98,0.15%,122641.3,-3.070484888237046,0.21%
2024-06-27,2024-06-27 16:56:00,36.65177548,37731046.76,7.474157893878216,80.83,158.9,0.80%,124307.83,-0.1508887697950545,0.21%
2024-06-28,2024-06-28 16:56:00,39.7594133,22019610.17,8.057271774814575,80.64,110.62,-0.24%,123906.55,0.1026098497376892,0.21%
2024-07-01,2024-07-01 16:56:00,38.93015835,24963620.96,7.880120306459122,82.32,214.49,2.08%,124718.07,-1.7894101485584124,0.38%
2024-07-02,2024-07-02 16:56:00,34.82048383,33346113.54,7.074027147878025,81.91,225.17,-0.50%,124787.08,-1.83694829190012,0.38%
2024-07-03,2024-07-03 16:56:00,40.09497901,38509406.55,8.101632453020812,83.02,156.73,1.36%,125661.89,2.974893875831164,0.38%
2024-07-04,2024-07-04 16:56:00,35.95529838,32698722.04,7.2322836930503875,83.94,173.43,1.11%,126163.98,3.5811545387655963,0.38%
2024-07-05,2024-07-05 16:56:00,36.40822211,32758598.49,7.40124859936575,82.26,168.8,-2.00%,126267.05,4.002822564337749,0.38%
2024-07-08,2024-07-08 16:56:00,37.17542572,48846155.69,7.551069572635685,81.52,143.02,-0.90%,126548.34,-2.2648515931578794,0.38%
2024-07-09,2024-07-09 16:56:00,38.29476549,34832252.01,7.795372109923665,80.56,166.79,-1.18%,127108.22,-0.8426039373003791,0.38%
2024-07-10,2024-07-10 16:56:00,39.1732483,32899729.33,7.957998638902995,81.07,193.21,0.63%,127218.24,5.34842349062199,0.38%
2024-07-11,2024-07-11 16:56:00,38.32339973,17229154.41,7.720576922921954,81.38,205.1,0.38%,128293.61,5.474202914850368,0.38%
2024-07-12,2024-07-12 16:56:00,36.1168375,15778865.07,7.291175431513072,81.02,276.67,-0.44%,128896.98,7.471450194862217,0.38%
2024-07-15,2024-07-15 16:56:00,37.74328152,22969429.93,7.648081361702127,80.84,216.42,-0.22%,129320.96,1.0102275611061806,0.38%
2024-07-16,2024-07-16 16:56:00,38.62017738,19636972.04,7.806629617351581,79.71,272.2,-1.40%,129110.38,0.6444782272280847,0.38%
2024-07-17,2024-07-17 16:56:00,36.74173721,24606020.02,7.340566441571933,81.44,419.58,2.17%,129450.32,8.655905016255971,0.38%
2024-07-18,2024-07-18 16:56:00,35.7724679,21315455.91,7.199562843399682,81.3,398.37,-0.17%,127652.06,6.705333525480639,0.38%
2024-07-19,2024-07-19 16:56:00,39.52568287,30593130.33,7.967602578213191,78.64,427.06,-3.27%,127616.46,6.115947153091761,0.38%
2024-07-22,2024-07-22 16:56:00,37.92634966,25807492.39,7.615121207131956,78.4,345.24,-0.31%,127859.63,1.7585351949378714,0.38%
2024-07-23,2024-07-23 16:56:00,37.77250468,25284637.84,7.597502801858519,75.92,191.99,-3.16%,126589.84,1.4915809744935782,0.38%
2024-07-24,2024-07-24 16:56:00,37.25680517,23863707.18,7.49287154234459,76.58,184.2,0.87%,126422.73,3.086973127840076,0.38%
2024-07-25,2024-07-25 16:56:00,37.30015619,19562666.94,7.503551838664253,77.11,224.03,0.69%,125954.09,2.961382193074069,0.38%
2024-07-26,2024-07-26 16:56:00,40.47402907,32043316.55,8.133684827475333,76.0,161.41,-1.44%,127492.49,3.955592447242484,0.38%
2024-07-29,2024-07-29 16:56:00,36.61587493,39789842.09,7.384466054250277,74.8,178.81,-1.58%,126953.86,3.4607400636702312,0.38%
2024-07-30,2024-07-30 16:56:00,37.97386413,16040724.51,7.685772370871114,73.88,229.37,-1.23%,126139.21,0.1707535303582252,0.38%
2024-07-31,2024-07-31 16:56:00,37.04095792,28560984.72,7.512921712674685,76.84,239.72,4.01%,127651.81,4.54857238143529,0.38%
2024-08-01,2024-08-01 16:56:00,34.9880876,29756049.38,7.0798857929136565,75.4,182.47,-1.87%,127395.1,2.1464652235237525,-0.02%
2024-08-02,2024-08-02 16:56:00,34.08959769,36484257.45,6.838297665041824,72.59,216.86,-3.73%,125854.09,0.8550644826371467,-0.02%
2024-08-05,2024-08-05 16:56:00,37.40049111,44766013.64,7.507274555892329,72.2,228.05,-0.54%,125269.54,-0.7900002415515472,-0.02%
2024-08-06,2024-08-06 16:56:00,37.92094749,36008769.93,7.649207763993949,72.34,175.21,0.19%,126266.7,2.7403847718610708,-0.02%
2024-08-07,2024-08-07 16:56:00,36.74327807,25020730.58,7.414346725992292,74.17,215.9,2.53%,127513.88,5.5865256117990425,-0.02%
2024-08-08,2024-08-08 16:56:00,36.52079562,29870640.8,7.328636770814521,75.04,205.55,1.17%,128660.88,1.6693541772258902,-0.02%
2024-08-09,2024-08-09 16:56:00,36.09612797,66082161.46,7.278032093313977,75.61,143.83,0.76%,130614.59,2.758570610146216,-0.02%
2024-08-12,2024-08-12 16:56:00,38.44277791,39655118.02,7.770142073774633,78.46,244.98,3.77%,131115.9,1.7214677954440871,-0.02%
2024-08-13,2024-08-13 16:56:00,37.70258848,28557096.46,7.618531458131264,76.8,283.2,-2.12%,132397.97,10.730705903182924,-0.02%
2024-08-14,2024-08-14 16:56:00,36.41414355,37955551.24,7.37158256407142,75.84,344.94,-1.25%,133317.66,11.411506272898798,-0.02%
2024-08-15,2024-08-15 16:56:00,37.48340296,33409047.51,7.59326694757313,76.99,237.54,1.52%,134153.42,3.7367956439543937,-0.02%
2024-08-16,2024-08-16 16:56:00,37.96997672,35472742.2,7.632002717533315,75.54,317.68,-1.88%,133953.25,3.750953254107059,-0.02%
2024-08-19,2024-08-19 16:56:00,38.60890318,28138275.63,7.756374064326899,73.66,422.1,-2.49%,135777.98,6.395350568414138,-0.02%
